Time(s),Depth(m),Pressure(Pa)
112.8,6.92,122864.01864420966
112.8,6.93,123043.21790837894
112.8,6.94,123222.41717254823
112.8,6.95,123404.79352934472
112.8,6.96,123588.44072319208
112.8,6.97,123772.08791703943
112.8,6.98,123928.15323877506
112.8,6.99,124079.62158182537
112.8,7.0,124231.08992487568
112.8,7.01,124408.66686690517
112.8,7.02,124624.59510867244
112.8,7.03,124806.48840749534
112.8,7.04,125000.3270189523
112.8,7.05,125194.9713482587
112.8,7.06,125385.89540885687
112.8,7.07,125579.44151735232
112.8,7.08,125771.5741187653
112.8,7.09,125960.21348632302
112.8,7.1,126156.72213136095
112.8,7.11,126328.58493209042
112.8,7.12,126500.44773281991
112.8,7.13,126672.31053354939
112.8,7.14,126845.01411789744
112.8,7.15,127026.54593023907
112.8,7.16,127208.0777425807
112.8,7.17,127389.6095549223
112.8,7.18,127570.85864186862
112.8,7.19,127750.7647831874
112.8,7.2,127930.6709245062
112.8,7.21,128110.57706582495
112.8,7.22,128290.52251149305
112.8,7.23,128470.57931948421
112.8,7.24,128650.63612747536
112.8,7.25,128830.69293546649
112.8,7.26,129010.71460665396
112.8,7.27,129190.67039633454
112.8,7.28,129370.6261860151
112.8,7.29,129550.58197569565
112.8,7.3,129730.51909884288
112.8,7.31,129910.43195549685
112.8,7.32,130090.34481215081
112.8,7.33,130270.25766880478
112.8,7.34,130450.1664674586
112.8,7.35,130630.07154627895
112.8,7.36,130809.97662509931
112.8,7.37,130989.88170391969
112.8,7.38,131169.77755580447
112.8,7.39,131349.66747608784
112.8,7.4,131529.5573963712
112.8,7.41,131709.44731665455
112.8,7.42,131889.32851093978
112.8,7.43,132069.20588760087
112.8,7.44,132249.08326426198
112.8,7.45,132428.96064092306
112.8,7.46,132608.8297155559
112.8,7.47,132788.6964840698
112.8,7.48,132968.56325258367
112.8,7.49,133148.43002109753
112.8,7.5,133328.2816041428
112.8,7.51,133508.1309093678
112.8,7.52,133687.9802145928
112.8,7.53,133867.8295198178
112.8,7.54,134047.66836517167
112.8,7.55,134227.5067350769
112.8,7.56,134407.3451049821
112.8,7.57,134587.18297000264
112.8,7.58,134767.00972756144
112.8,7.59,134946.8364851203
112.8,7.6,135126.66324267906
112.8,7.61,135306.48774414347
112.8,7.62,135486.29720497847
112.8,7.63,135666.10666581348
112.8,7.64,135845.9161266485
112.8,7.65,136025.72331422853
112.8,7.66,136205.52231809063
112.8,7.67,136385.32132195274
112.8,7.68,136565.1203258149
112.8,7.69,136744.9149723766
112.8,7.7,136924.69965939445
112.8,7.71,137104.4843464123
112.8,7.72,137284.26903343012
112.8,7.73,137464.04863649004
112.8,7.74,137643.82033117092
112.8,7.75,137823.5920258518
112.8,7.76,138003.36372053265
112.8,7.77,138183.12909431118
112.8,7.78,138362.88757255982
112.8,7.79,138542.64605080843
112.8,7.8,138722.40452905706
112.8,7.81,138902.15505161782
112.8,7.82,139081.8994544187
112.8,7.83,139261.64385721952
112.8,7.84,139441.38826002035
112.8,7.85,139621.125490106
112.8,7.86,139800.85889474355
112.8,7.87,139980.5922993811
112.8,7.88,140160.32570401867
112.8,7.89,140340.04616153316
112.8,7.9,140519.76204947487
112.8,7.91,140699.47793741652
112.8,7.92,140879.19382535818
112.8,7.93,141058.9000479744
112.8,7.94,141238.6042357852
112.8,7.95,141418.30842359603
112.8,7.96,141598.01261140686
112.8,7.97,141777.73454561515
112.8,7.98,141957.45816995663
112.8,7.99,142137.18179429809
152.8,6.0,106463.69499870122
152.8,6.01,106641.16195188132
152.8,6.02,106818.62890506141
152.8,6.03,106996.17731368616
152.8,6.04,107174.21445497873
152.8,6.05,107352.25159627132
152.8,6.06,107530.31214711488
152.8,6.07,107708.43122183585
152.8,6.08,107886.55029655684
152.8,6.09,108064.67173669646
152.8,6.1,108242.79633072761
152.8,6.11,108420.92092475877
152.8,6.12,108599.02987313173
152.8,6.13,108777.12708726105
152.8,6.14,108955.22430139036
152.8,6.15,109133.32737913729
152.8,6.16,109311.43280233127
152.8,6.17,109489.53822552523
152.8,6.18,109667.63504718983
152.8,6.19,109845.73043526625
152.8,6.2,110023.82582334263
152.8,6.21,110201.90808883317
152.8,6.22,110379.99035432369
152.8,6.23,110558.07290124497
152.8,6.24,110736.15713675095
152.8,6.25,110914.2413722569
152.8,6.26,111092.3215426339
152.8,6.27,111270.39155018852
152.8,6.28,111448.46155774317
152.8,6.29,111626.52929172834
152.8,6.3,111804.59399428757
152.8,6.31,111982.6586968468
152.8,6.32,112160.72264123842
152.8,6.33,112338.78601700423
152.8,6.34,112516.84939277003
152.8,6.35,112694.906730972
152.8,6.36,112872.96165414841
152.8,6.37,113051.0165773248
152.8,6.38,113229.04757521745
152.8,6.39,113407.07458556279
152.8,6.4,113585.10159590814
152.8,6.41,113763.16115036374
152.8,6.42,113941.2207048193
152.8,6.43,114119.2759146096
152.8,6.44,114297.30505640835
152.8,6.45,114475.3341982071
152.8,6.46,114653.35688622194
152.8,6.47,114831.36343977704
152.8,6.48,115009.36999333213
152.8,6.49,115187.39084205424
152.8,6.5,115365.43075099902
152.8,6.51,115543.47065994382
152.8,6.52,115721.4924293358
152.8,6.53,115899.50059406315
