Time(s),Depth(m),Pressure(Pa)
112.8,7.94,707445.160792497
112.8,7.95,707624.8376538297
112.8,7.96,707804.5121182096
112.8,7.97,707984.1903600065
112.8,7.98,708163.8803950695
112.8,7.99,708343.6176415335
152.8,6.0,492728.5751669866
152.8,6.01,570977.1887000696
152.8,6.02,615775.937302965
152.8,6.03,643255.718991518
152.8,6.04,660664.9037852817
152.8,6.05,670384.6065485307
152.8,6.06,675742.9265031305
152.8,6.07,678116.1950546552
152.8,6.08,679039.717826572
152.8,6.09,678932.2036195158
152.8,6.1,678451.8292343266
152.8,6.11,677878.0968424248
152.8,6.12,677243.2856034271
152.8,6.13,676762.7419918408
152.8,6.14,676396.3567718563
152.8,6.15,676157.1087822012
152.8,6.16,676018.1603840569
152.8,6.17,675976.0470755483
152.8,6.18,675996.6363729076
152.8,6.19,676067.6384469916
152.8,6.2,676176.4176194009
152.8,6.21,676311.7352134321
152.8,6.22,676467.4807073836
152.8,6.23,676633.7612582028
152.8,6.24,676804.0988522456
152.8,6.25,676977.3991822322
152.8,6.26,677153.3511727086
152.8,6.27,677330.7823585746
152.8,6.28,677510.9066224169
152.8,6.29,677692.1509247601
152.8,6.3,677873.7736845047
152.8,6.31,678054.9005943079
152.8,6.32,678235.3038113451
152.8,6.33,678414.8382734512
152.8,6.34,678593.666135576
152.8,6.35,678772.0094761843
152.8,6.36,678950.0822864944
152.8,6.37,679127.8345618616
152.8,6.38,679305.444861826
152.8,6.39,679482.9671641078
152.8,6.4,679660.4065799261
152.8,6.41,679837.8062320427
152.8,6.42,680015.1755629437
152.8,6.43,680192.526773128
152.8,6.44,680369.8612801653
152.8,6.45,680547.1894470722
152.8,6.46,680724.515563855
152.8,6.47,680901.832276733
152.8,6.48,681079.1535177457
152.8,6.49,681256.4705012841
152.8,6.5,681433.7874539113
152.8,6.51,681611.1008455519
152.8,6.52,681788.411957322
152.8,6.53,681965.7236123864
152.8,6.54,682143.0255303584
152.8,6.55,682320.3305268694
152.8,6.56,682497.6324164968
152.8,6.57,682674.9302477958
152.8,6.58,682852.2249969848
152.8,6.59,683029.5147512176
152.8,6.6,683206.8028859026
152.8,6.61,683384.0899973498
152.8,6.62,683561.370963824
152.8,6.63,683738.6488492402
152.8,6.64,683915.9232009987
152.8,6.65,684093.1941783554
152.8,6.66,684270.4630501744
152.8,6.67,684447.7281057279
152.8,6.68,684624.9917885165
152.8,6.69,684802.2443252128
152.8,6.7,684979.5014968269
152.8,6.71,685156.7522930165
152.8,6.72,685333.9991992614
152.8,6.73,685511.2456805892
152.8,6.74,685688.4844824239
