Time(s),Depth(m),Pressure(Pa)
10400.5,6.0,72818.04014358355
10400.5,6.4,77678.43868524313
10400.5,6.8,82855.73955750122
10400.5,7.2,89742.79391913842
10400.5,7.6,92259.84935573142
10400.5,8.0,97120.31824954758
10500.5,6.0,72565.45443530819
10500.5,6.4,77409.01599738847
10500.5,6.8,82572.90391750184
10500.5,7.2,89426.9906318495
10500.5,7.6,91939.91911747477
10500.5,8.0,96783.54515454765
10600.5,6.0,72318.6412554097
10600.5,6.4,77145.7509060979
10600.5,6.8,82296.54649003394
10600.5,7.2,89118.06772307237
10600.5,7.6,91627.30206946819
10600.5,8.0,96454.46991768105
10700.5,6.0,72077.59527224068
10700.5,6.4,76888.63773166362
10700.5,6.8,82026.66458882357
10700.5,7.2,88816.04933997203
10700.5,7.6,91321.9915070791
10700.5,8.0,96133.0854617795
10800.5,6.0,71842.30239467637
10800.5,6.4,76637.66145018433
10800.5,6.8,81763.24571117939
10800.5,7.2,88520.94780271118
10800.5,7.6,91023.96962758515
10800.5,8.0,95819.37302612759
10900.5,6.0,71612.7402171334
10900.5,6.4,76392.7981686274
10900.5,6.8,81506.26802423922
10900.5,7.2,88232.76412247363
10900.5,7.6,90733.20809337683
10900.5,8.0,95513.30275936364
11000.5,6.0,71388.87847261621
11000.5,6.4,76154.01560680587
11000.5,6.8,81255.70086171753
11000.5,7.2,87951.48853572902
11000.5,7.6,90449.66860626121
11000.5,8.0,95214.83432401715
11100.5,6.0,71170.67949079658
11100.5,6.4,75921.2735886338
11100.5,6.8,81011.5052287719
11100.5,7.2,87677.10105183318
11100.5,7.6,90173.30349001662
11100.5,8.0,94923.91750963284
11200.5,6.0,70958.0986583145
11200.5,6.4,75694.52452971353
11200.5,6.8,80773.6343038596
11200.5,7.2,87409.57200211288
11200.5,7.6,89904.05626964832
11200.5,8.0,94640.49284274362
11300.5,6.0,70751.08487868788
11300.5,6.4,75473.71393055872
11300.5,6.8,80542.03394770407
11300.5,7.2,87148.8626003086
11300.5,7.6,89641.86225703628
11300.5,8.0,94364.49220320836
11400.5,6.0,70549.58102942067
11400.5,6.4,75258.78086422634
11400.5,6.8,80316.6432068953
11400.5,7.2,86894.92550114678
11400.5,7.6,89386.64913016315
11400.5,8.0,94095.83943394224
11500.5,6.0,70353.52441410652
11500.5,6.4,75049.658455931
