Time,Depth(m),Pressure(Pa)
4500.0,6.2,95763.27092829601
4500.0,6.21,95917.82373319427
4500.0,6.22,96072.37653827932
4500.0,6.23,96226.92934313463
4500.0,6.24,96381.48214870774
4500.0,6.25,96536.03495320593
4500.0,6.26,96690.58775849463
4500.0,6.27,96845.14056375297
4500.0,6.28,96999.6933686622
4500.0,6.29,97154.24617375447
4500.0,6.3,97308.7989786163
4500.0,6.31,97463.35178415068
4500.0,6.32,97617.9045887684
4500.0,6.33,97772.45739408374
4500.0,6.34,97927.01019907337
4500.0,6.35,98081.5630041702
4500.0,6.36,98236.11580925928
4500.0,6.37,98390.66861421523
4500.0,6.38,98545.2214196182
4500.0,6.39,98699.77422447674
4500.0,6.4,98854.32702950788
4500.0,6.41,99008.87983466548
4500.0,6.42,99163.43263975253
4500.0,6.43,99317.98544490388
4500.0,6.44,99472.53825003112
4500.0,6.45,99627.09105491129
4500.0,6.46,99781.64386026477
4500.0,6.47,99936.19666501174
4500.0,6.48,100090.74947005181
4500.0,6.49,100245.3022750582
4500.0,6.5,100399.85508018281
4500.0,6.51,100554.40788524822
4500.0,6.52,100708.96069060794
4500.0,6.53,100863.51349577846
4500.0,6.54,101018.06630093041
4500.0,6.55,101172.61910652221
4500.0,6.56,101327.17191284658
4500.0,6.57,101481.72472063272
4500.0,6.58,101636.27753319789
4500.0,6.59,101790.83035552269
4500.0,6.6,101945.3831986805
4500.0,6.61,102099.93608878143
4500.0,6.62,102254.48907523885
4500.0,6.63,102409.0422650432
4500.0,6.64,102563.59587632291
4500.0,6.65,102718.15033316302
4500.0,6.66,102872.70643440829
4500.0,6.67,103027.26566132685
4500.0,6.68,103181.83079827501
4500.0,6.69,103336.40702774204
4500.0,6.7,103491.0038931673
4500.0,6.71,103645.63663154893
4500.0,6.72,103800.33228346612
4500.0,6.73,103955.13608100967
4500.0,6.74,104110.12352190149
4500.0,6.75,104265.41180215974
4500.0,6.76,104421.18872291356
4500.0,6.77,104577.74311398095
4500.0,6.78,104735.51424924581
4500.0,6.79,104895.15723954339
4500.0,6.8,105057.64239486147
4500.0,6.81,105224.4310643717
4500.0,6.82,105397.56186996508
4500.0,6.83,105578.9108857428
4500.0,6.84,105772.57144388717
4500.0,6.85,105983.8050123491
4500.0,6.86,106217.96193421591
4500.0,6.87,106484.19624995132
4500.0,6.88,106791.42866426281
4500.0,6.89,107153.93883771083
4500.0,6.9,107585.4615506578
4500.0,6.91,108106.41893132991
4500.0,6.92,108745.38037628595
4500.0,6.93,109529.22668274395
4500.0,6.94,110499.87462584207
4500.0,6.95,111719.91300970444
4500.0,6.96,113265.71389957667
4500.0,6.97,115235.07499299358
4500.0,6.98,117825.58552084921
4500.0,6.99,121770.83663380213
4500.0,7.0,131832.80289300418
4500.0,7.01,132023.07383536443
4500.0,7.02,132211.7804907669
4500.0,7.03,132400.33365209165
4500.0,7.04,132588.85395296733
4500.0,7.05,132777.35001659364
4500.0,7.06,132965.83359407692
4500.0,7.07,133154.3052426082
4500.0,7.08,133342.74965007455
4500.0,7.09,133531.08991098666
4500.0,7.1,133715.3632225325
4500.0,7.11,123803.07152218072
4500.0,7.12,120243.79678593544
4500.0,7.13,117962.38286652723
4500.0,7.14,116270.69745301193
4500.0,7.15,115020.5233529604
4500.0,7.16,114097.72024646001
4500.0,7.17,113409.52184921858
4500.0,7.18,112915.48295006613
4500.0,7.19,112558.67989178552
4500.0,7.2,112320.92300747283
4500.0,7.21,112178.77898922125
4500.0,7.22,112109.27088020631
4500.0,7.23,112095.94401417646
4500.0,7.24,112128.29957836765
4500.0,7.25,112194.66192451453
4500.0,7.26,112284.55239518508
4500.0,7.27,112393.8856331062
4500.0,7.28,112517.31551512096
4500.0,7.29,112650.66191237712
4500.0,7.3,112790.9621569428
4500.0,7.31,112936.09790567512
4500.0,7.32,113084.5352278942
4500.0,7.33,113235.1870508272
4500.0,7.34,113387.29610885325
4500.0,7.35,113540.35790910361
4500.0,7.36,113694.02055981735
4500.0,7.37,113848.05693214497
4500.0,7.38,114002.3218965821
4500.0,7.39,114156.72774363034
4500.0,7.4,114311.21498602723
4500.0,7.41,114465.74875400244
4500.0,7.42,114620.30889838001
4500.0,7.43,114774.88391754683
4500.0,7.44,114929.4671380739
4500.0,7.45,115084.0547645594
4500.0,7.46,115238.64467550955
4500.0,7.47,115393.23574833987
4500.0,7.48,115547.8274246539
4500.0,7.49,115702.41940112994
4500.0,7.5,115857.01152211806
4500.0,7.51,116011.60371141689
4500.0,7.52,116166.19593244653
4500.0,7.53,116320.78816815856
4500.0,7.54,116475.38041042647
4500.0,7.55,116629.97265554356
4500.0,7.56,116784.5649018783
4500.0,7.57,116939.15714871447
4500.0,7.58,117093.74939575838
4500.0,7.59,117248.34164288583
4500.0,7.6,117402.93389004619
4500.0,7.61,117557.52613721942
4500.0,7.62,117712.11838439657
4500.0,7.63,117866.7106315754
4500.0,7.64,118021.30287875532
4500.0,7.65,118175.89512593501
4500.0,7.66,118330.48737311452
4500.0,7.67,118485.07962029471
4500.0,7.68,118639.67186747547
4500.0,7.69,118794.26411465515
4500.0,7.7,118948.85636183496
4500.0,7.71,119103.44860901534
4500.0,7.72,119258.04085619496
4500.0,7.73,119412.6331033747
4500.0,7.74,119567.22535055499
4500.0,7.75,119721.81759773564
4500.0,7.76,119876.40984491524
4500.0,7.77,120031.00209209527
4500.0,7.78,120185.59433927547
4500.0,7.79,120340.18658645534
4500.0,7.8,120494.77883363515
4500.0,7.81,120649.37108081553
4500.0,7.82,120803.9633279959
4500.0,7.83,120958.55557517588
4500.0,7.84,121113.14782235582
4500.0,7.85,121267.74006953588
4500.0,7.86,121422.33231671536
4500.0,7.87,121576.92456389483
4500.0,7.88,121731.5168110754
4500.0,7.89,121886.10905825582
4500.0,7.9,122040.70130543619
4500.0,7.91,122195.29355261681
4500.0,7.92,122349.88579979625
4500.0,7.93,122504.4780469763
4500.0,7.94,122659.07029415653
4500.0,7.95,122813.66254133728
4500.0,7.96,122968.25478851584
4500.0,7.97,123122.84703569692
4500.0,7.98,123277.43928287618
4500.0,7.99,123432.0315300556
7000.0,6.0,84168.16926830931
7000.0,6.01,84308.56833269606
7000.0,6.02,84448.96739676487
7000.0,6.03,84589.36646090385
7000.0,6.04,84729.76552507616
7000.0,6.05,84870.16458904592
7000.0,6.06,85010.56365320738
7000.0,6.07,85150.96271732208
7000.0,6.08,85291.36178156263
7000.0,6.09,85431.76084543372
7000.0,6.1,85572.15990966353
7000.0,6.11,85712.55897380106
7000.0,6.12,85852.95803764262
7000.0,6.13,85993.35710183944
7000.0,6.14,86133.75616596203
7000.0,6.15,86274.15522989215
7000.0,6.16,86414.55429410365
7000.0,6.17,86554.9533584345
7000.0,6.18,86695.35242197593
7000.0,6.19,86835.75148525409
7000.0,6.2,86976.15054901771
7000.0,6.21,87116.54961265622
7000.0,6.22,87256.9486758408
7000.0,6.23,87397.3477410706
7000.0,6.24,87537.74680644227
7000.0,6.25,87678.14586946755
7000.0,6.26,87818.54493298855
7000.0,6.27,87958.94399639487
7000.0,6.28,88099.34305989987
7000.0,6.29,88239.74212375733
7000.0,6.3,88380.1411877361
7000.0,6.31,88520.54025207221
7000.0,6.32,88660.93931603139
7000.0,6.33,88801.33838023823
7000.0,6.34,88941.7374443182
7000.0,6.35,89082.13650840631
7000.0,6.36,89222.53557250812
7000.0,6.37,89362.9346365745
7000.0,6.38,89503.33370080142
7000.0,6.39,89643.7327648506
7000.0,6.4,89784.13182898895
