Time(s),Depth(m),Pressure(Pa)
112.8,7.89,192970.0370787381
112.8,7.9,193243.66497153792
112.8,7.91,193507.21031943723
112.8,7.92,193771.85900970476
112.8,7.93,193987.2147652632
112.8,7.94,194227.8918083613
112.8,7.95,194468.74302684324
112.8,7.96,194701.8774554424
112.8,7.97,194920.96035467237
112.8,7.98,195123.08416807425
112.8,7.99,195314.1918127885
152.8,6.0,108616.43462886447
152.8,6.01,125139.13334048327
152.8,6.02,134765.9992780439
152.8,6.03,140709.35879375567
152.8,6.04,144561.70457659775
152.8,6.05,146798.05163551352
152.8,6.06,148154.01384767707
152.8,6.07,148875.0532708204
152.8,6.08,149303.30726760754
152.8,6.09,149515.3805005993
152.8,6.1,149645.13325059065
152.8,6.11,149753.2836771173
152.8,6.12,149849.6031028053
152.8,6.13,149970.49868160544
152.8,6.14,150113.5080077276
152.8,6.15,150279.53842538802
152.8,6.16,150457.15572467717
152.8,6.17,150651.01136995462
152.8,6.18,150852.2480909166
152.8,6.19,151087.11139405204
152.8,6.2,151311.0374042831
152.8,6.21,151568.75028019203
152.8,6.22,151798.978018664
152.8,6.23,152045.8085512192
152.8,6.24,152293.22850653197
152.8,6.25,152525.43065688474
152.8,6.26,152796.3707605853
152.8,6.27,153014.77217831492
152.8,6.28,153296.15686918155
152.8,6.29,153528.0600897782
152.8,6.3,153774.22988767372
152.8,6.31,154026.83336709347
152.8,6.32,154269.5905288963
152.8,6.33,154506.92103169128
152.8,6.34,154759.5623281774
152.8,6.35,154993.65468293795
152.8,6.36,155268.99498362376
152.8,6.37,155485.47918337656
152.8,6.38,155755.97677449527
152.8,6.39,155993.57484606066
152.8,6.4,156241.29310547
152.8,6.41,156490.56565396834
152.8,6.42,156718.57389147487
152.8,6.43,156989.78751336856
152.8,6.44,157221.25019309644
152.8,6.45,157475.9692948597
152.8,6.46,157716.17441313586
152.8,6.47,157972.93125243564
152.8,6.48,158211.99151557215
152.8,6.49,158455.9970786
152.8,6.5,158703.16845773067
152.8,6.51,158949.21705864163
152.8,6.52,159202.57676685296
152.8,6.53,159424.26805934572
152.8,6.54,159703.79494290313
152.8,6.55,159936.5818068858
152.8,6.56,160189.17822920633
152.8,6.57,160427.11736709377
152.8,6.58,160674.72353556228
152.8,6.59,160929.6858169664
152.8,6.6,161167.19810580323
152.8,6.61,161422.80261734826
152.8,6.62,161664.30205624248
152.8,6.63,161906.02768134064
152.8,6.64,162159.74199547007
152.8,6.65,162406.7746658497
152.8,6.66,162652.7480480827
152.8,6.67,162898.8606133831
152.8,6.68,163138.9831486772
