Time,Depth(m),Pressure(Pa)
4500.0,6.86,91308.58613317809
4500.0,6.87,91553.82613083042
4500.0,6.88,91795.15851278297
4500.0,6.89,92029.65308277789
4500.0,6.9,92257.71152769952
4500.0,6.91,92482.17949455157
4500.0,6.92,92702.35780779396
4500.0,6.93,92919.14016544873
4500.0,6.94,93131.94488426465
4500.0,6.95,93340.3991654708
4500.0,6.96,93542.3530014824
4500.0,6.97,93737.44997179857
4500.0,6.98,93914.20583309855
4500.0,6.99,93993.41756457061
4500.0,7.0,92259.00385723978
4500.0,7.01,95445.94330201358
4500.0,7.02,95449.80283374898
4500.0,7.03,95452.84888062518
4500.0,7.04,95445.82582515174
4500.0,7.05,95469.5684170684
4500.0,7.06,95458.78354308911
4500.0,7.07,95455.54889029342
4500.0,7.08,95450.22861259936
4500.0,7.09,95449.6611799721
4500.0,7.1,99101.45573188264
4500.0,7.11,92534.05417252966
4500.0,7.12,91471.06182653326
4500.0,7.13,90424.78207472766
4500.0,7.14,89297.58843452261
4500.0,7.15,88047.59142946033
4500.0,7.16,86604.79162614835
4500.0,7.17,85029.07825404314
4500.0,7.18,83364.9232304982
4500.0,7.19,81675.5395367368
4500.0,7.2,80076.33220644628
4500.0,7.21,78616.53149048211
4500.0,7.22,77355.93119516988
4500.0,7.23,76316.82428163267
4500.0,7.24,75508.93928929343
4500.0,7.25,74914.03923285504
4500.0,7.26,74483.67825311635
4500.0,7.27,74208.6299203329
4500.0,7.28,74055.0149688911
4500.0,7.29,73993.14039544758
4500.0,7.3,73998.22287747943
4500.0,7.31,74052.11564070913
4500.0,7.32,74140.30144426196
4500.0,7.33,74251.98250982996
4500.0,7.34,74379.44647034102
4500.0,7.35,74517.3123112588
4500.0,7.36,74661.77395466609
4500.0,7.37,74810.34429496457
4500.0,7.38,74961.42563098861
4500.0,7.39,75114.04282142714
4500.0,7.4,75267.54011452786
4500.0,7.41,75421.53292875647
4500.0,7.42,75575.80297297938
4500.0,7.43,75730.22621632293
4500.0,7.44,75884.73202694696
4500.0,7.45,76039.28122216355
4500.0,7.46,76193.85229369662
4500.0,7.47,76348.4341549245
4500.0,7.48,76503.02148294236
4500.0,7.49,76657.61145494407
4500.0,7.5,76812.20266036884
4500.0,7.51,76966.7944330092
4500.0,7.52,77121.38646458206
4500.0,7.53,77275.97861506845
4500.0,7.54,77430.57081848095
4500.0,7.55,77585.16304562936
4500.0,7.56,77739.75528359978
4500.0,7.57,77894.34752652785
4500.0,7.58,78048.93977182353
4500.0,7.59,78203.53201823348
4500.0,7.6,78358.12426518691
4500.0,7.61,78512.7165124077
4500.0,7.62,78667.3087597556
4500.0,7.63,78821.90100711994
4500.0,7.64,78976.4932544788
4500.0,7.65,79131.08550180186
4500.0,7.66,79285.6777490896
4500.0,7.67,79440.2699963504
4500.0,7.68,79594.86224358641
4500.0,7.69,79749.45449080403
4500.0,7.7,79904.0467380087
4500.0,7.71,80058.63898520377
4500.0,7.72,80213.2312323925
4500.0,7.73,80367.82347957724
4500.0,7.74,80522.41572675985
